lat,lng,heading,isMatch
43.64614205402155,-79.39202866016831,48.95292358157897,True
43.64385854231176,-79.39007920611425,0.0,False
43.64561571888252,-79.39095260326008,273.77162936937435,False
43.64622375779502,-79.39375933115593,353.9220687521747,False
43.64548554577835,-79.39005881839984,46.559481886722445,False
43.64673177497875,-79.39155361884991,52.18584512257709,False
43.64443284411853,-79.40035493126896,53.602211573622746,True
43.64611469486744,-79.39860719300401,265.88101867141427,False
43.64660803744484,-79.39204715386188,59.69451287359284,False
43.64547176318264,-79.39779754283688,322.6376624472446,False
43.64557555246234,-79.40143618453999,51.22962610315356,False
43.64350725066776,-79.39712448787128,78.70331748439072,False
43.64468558104171,-79.39883547196229,44.584834427512604,True
43.64430327835398,-79.40277571821116,342.35320197622855,False
43.64503481333021,-79.39726459487576,48.193372516182464,True
43.64658426368349,-79.39536820034294,308.3218196738203,False
43.64604221361036,-79.39803864083444,0.0,False
43.64507229626631,-79.39496653646461,0.0,False
43.64382492986407,-79.39310316161664,53.126312678246705,False
43.64380701149931,-79.39562005201526,52.31771690411335,False
43.6452786303315,-79.40042459568986,0.0,False
43.64663588601537,-79.39190571251055,43.46315565276044,False
43.64365663500791,-79.40013468691637,51.850839101950136,False
43.64414576728277,-79.39825286906472,340.4722275514237,False
43.64509978932896,-79.4016770664714,0.0,False
43.64463608145684,-79.39907548410906,47.532958176106895,True
43.64591329329335,-79.3979833202302,357.7674924843976,False
43.64375398590619,-79.39588579758441,66.02169752346765,False
43.6458193410481,-79.39010063719672,69.15555167117223,False
43.64557186283599,-79.400538060325,0.0,False
43.64412301168595,-79.401919289842,50.203126185797316,True
43.64637038741174,-79.39820825789519,0.0,False
43.64645421126175,-79.39711308580183,44.9480997827438,False
